iso3st,year,nreserve,nreserveg,resdebt,resimport,usdef
ATG,2014,297046137.5,297046137.5,,3.5611415,99.08049
ATG,2015,355728253.4,355728253.4,,4.4476933,100
ATG,2016,330090979.3,330090979.3,,3.8082907,100.95033
ATG,2017,313645370.8,313645370.8,,3.5380623,102.75814
ATG,2018,328659747.5,328659747.5,,3.1968606,105.11222
ATG,2019,279133212.7,279133212.7,,2.6020997,106.87654
ATG,2020,221808945.9,221808945.9,,3.4513476,108.28797
ATG,2021,367511735.7,367511735.7,,4.6851225,113.25269
ATG,2022,396505745.5,396505745.5,,3.5501304,121.22684
AUS,1960,892782000,742550000,,,15.795792
AUS,1961,1320041500,1158000000,,,16.00906
AUS,1962,1358960800,1168180000,,,16.208313
AUS,1963,1842726000,1634000000,,,16.384724
AUS,1964,1906895200,1680020000,,,16.63114
AUS,1965,1565328400,1317030000,,,16.950428
AUS,1966,1569256000,1344040000,,,17.441784
AUS,1967,1365680000,1133360000,,,17.991423
AUS,1968,1493121700,1185450000,,,18.777142
AUS,1969,1262842800,998350000,,,19.708204
AUS,1970,1708729730,1453530000,,,20.745394
AUS,1971,3357977344,3033850112,,,21.797146
AUS,1972,6339772928,5859512832,,,22.740118
AUS,1973,6213814784,5386420224,,,23.986258
AUS,1974,5329033216,3953036288,,,26.144709
AUS,1975,3989818880,2954774016,,,28.566437
AUS,1976,3862096128,2869797120,,,30.13859
AUS,1977,3319307776,2057605248,,,32.0112
AUS,1978,3822366720,2061600640,,,34.262844
AUS,1979,5486014976,1424318848,,,37.105537
AUS,1980,6366459904,1689956480,,,40.457321
AUS,1981,4824242688,1670875008,,,44.285458
AUS,1982,9995390976,6371260416,,,47.021595
AUS,1983,11987781632,8962105344,,,48.863388
AUS,1984,9886483456,7441356288,,,50.62632
AUS,1985,8361034240,5767597056,,,52.22739
AUS,1986,10346341376,7246113280,,,53.279194
AUS,1987,12583629824,8743748608,,,54.599125
AUS,1988,16852981760,13598468096,,,56.525108
AUS,1989,16961258496,13780125696,,2.9386759,58.741322
AUS,1990,19318743040,16264539136,,3.2911341,60.940205
AUS,1991,19339712512,16534602752,,3.3893583,63.001087
AUS,1992,13852416773,11208411273,,2.4100466,64.43679
AUS,1993,14188551168,11102024704,,2.4647369,65.964149
AUS,1994,14313163776,11285105664,,2.0675268,67.37262
AUS,1995,14951886130,11896174592,,1.8865354,68.78521
AUS,1996,17402140672,14484697088,,2.0464571,70.044502
AUS,1997,17588261224,16845348864,,2.0159266,71.252388
AUS,1998,15377553408,14640497664,,1.8809063,72.053169
AUS,1999,21955815424,21212194816,,2.5041342,73.072792
AUS,2000,18821545984,18118129664,,2.0637989,74.728035
AUS,2001,18663981056,17955311616,,2.2621119,76.410675
AUS,2002,21567012864,20688543744,,2.3378611,77.598091
AUS,2003,33258076239,32188664489,,2.938638,79.130127
AUS,2004,36925537509,35802505509,,2.564461,81.258003
AUS,2005,43257063109,41941218109,,2.5929892,83.805809
AUS,2006,55078716458,53448145958,,2.8524888,86.390244
AUS,2007,26907894339,24768491839,,1.1192224,88.730782
AUS,2008,32923506492,30690858242,,1.1855747,90.440361
AUS,2009,41742190607,38950159653,,1.8030093,90.998184
AUS,2010,42267797177,38659316477,,1.4499923,92.104073
AUS,2011,46714016758,42783351487,,1.3334883,94.00428
AUS,2012,49138172006,44866044631,,1.3701634,95.754791
AUS,2013,52837027750,49744613433,,1.5557296,97.384422
AUS,2014,53910325023,50814059630,,1.6634436,99.08049
AUS,2015,45406035071,42752855071,,1.6067088,100
AUS,2016,52480791523,49797093723,,1.9008907,100.95033
AUS,2017,65653718118,62617315118,,2.1037712,102.75814
AUS,2018,53909533420,51077086920,,1.5905491,105.11222
AUS,2019,57994685703,55603575703,,1.8105806,106.87654
AUS,2020,42544629265,39151995865,,1.6455519,108.28797
AUS,2021,57877502314,53789557714,,1.7871472,113.25269
AUS,2022,56701901830,53385301330,,1.3306413,121.22684
AUT,1960,720945600,422760000,,,15.795792
AUT,1961,847058100,542870000,,,16.00906
AUT,1962,1081957340,627380000,,,16.208313
AUT,1963,1229910840,692380000,,,16.384724
AUT,1964,1319442160,717380000,,,16.63114
AUT,1965,1314046080,611330000,,,16.950428
AUT,1966,1336543420,632110000,,,17.441784
AUT,1967,1488335600,783350000,,,17.991423
AUT,1968,1650819000,795640000,,,18.777142
AUT,1969,1541024000,822240000,,,19.708204
AUT,1970,1805764300,1043790000,,,20.745394
AUT,1971,2455021312,1546513792,,,21.797146
AUT,1972,3280220160,1926925312,,,22.740118
AUT,1973,4335902720,1992347136,,,23.986258
AUT,1974,6428288000,2534541056,,,26.144709
AUT,1975,6510895616,3582756352,,,28.566437
AUT,1976,6374076928,3560497152,,,30.13859
AUT,1977,6813640704,3350515456,,,32.0112
AUT,1978,9804525568,5046547456,,,34.262844
AUT,1979,14883522560,4075202816,,,37.105537
AUT,1980,17725433856,5280499200,,,40.457321
AUT,1981,13676529664,5284907008,,,44.285458
AUT,1982,14949074944,5300260864,,,47.021595
AUT,1983,12575296512,4515346432,,,48.863388
AUT,1984,10759891968,4244279296,,,50.62632
AUT,1985,11678514176,4767041536,,,52.22739
AUT,1986,14426653696,6161854464,,,53.279194
AUT,1987,17768882176,7532104192,,,54.599125
AUT,1988,16043317248,7368170496,,,56.525108
AUT,1989,16881871872,8598013952,,,58.741322
AUT,1990,17227716608,9376412672,,,60.940205
AUT,1991,17414574080,10331965440,,,63.001087
AUT,1992,19025543787,12382538287,,,64.43679
AUT,1993,21878104064,14610450432,,,65.964149
AUT,1994,23852060672,16822106112,,,67.37262
AUT,1995,23368742795,18730063872,,,68.78521
AUT,1996,26833508352,22864809984,,,70.044502
AUT,1997,22021086580,19736342528,,,71.252388
AUT,1998,25207674880,22432417792,,,72.053169
AUT,1999,18923059200,15120494592,,,73.072792
AUT,2000,17649557504,14318558208,,,74.728035
AUT,2001,15598206976,12509149184,,,76.410675
AUT,2002,13182007296,9683215360,,,77.598091
AUT,2003,12729301827,8470013827,,,79.130127
AUT,2004,12188419360,7858351360,,,81.258003
AUT,2005,11827977058,6839052058,,.80266434,83.805809
AUT,2006,12911210328,7010007228,,.79099989,86.390244
AUT,2007,18193955715,10688538215,,.91096383,88.730782
AUT,2008,16741449885,8911960385,,.77358139,90.440361
AUT,2009,17903949015,8114274015,,1.028651,90.998184
AUT,2010,22241623425,9589312425,,1.2012999,92.104073
AUT,2011,24768999165,10986937165,,1.1099935,94.00428
AUT,2012,27211429628,12232101628,,1.3013813,95.754791
AUT,2013,23316756962,12473847962,,1.1506324,97.384422
AUT,2014,25001493235,14145081235,,1.1922356,99.08049
AUT,2015,22239731668,12697611668,,1.2719024,100
AUT,2016,23255493381,12940101581,,1.2482414,100.95033
AUT,2017,21565331649,9894238649,,1.0596244,102.75814
AUT,2018,23190665221,11653251921,,1.0191447,105.11222
AUT,2019,23616397438,9906351438,,1.066976,106.87654
AUT,2020,30439562425,13415880225,,1.5511671,108.28797
AUT,2021,33957000221,17572460021,,1.3496293,113.25269
AUT,2022,33077693776,16762919076,,1.2277474,121.22684
AZE,1960,,,,,15.795792
AZE,1961,,,,,16.00906
AZE,1962,,,,,16.208313
AZE,1963,,,,,16.384724
AZE,1964,,,,,16.63114
AZE,1965,,,,,16.950428
AZE,1966,,,,,17.441784
AZE,1967,,,,,17.991423
AZE,1968,,,,,18.777142
AZE,1969,,,,,19.708204
AZE,1970,,,,,20.745394
AZE,1971,,,,,21.797146
AZE,1972,,,,,22.740118
AZE,1973,,,,,23.986258
AZE,1974,,,,,26.144709
AZE,1975,,,,,28.566437
AZE,1976,,,,,30.13859
AZE,1977,,,,,32.0112
AZE,1978,,,,,34.262844
AZE,1979,,,,,37.105537
AZE,1980,,,,,40.457321
AZE,1981,,,,,44.285458
AZE,1982,,,,,47.021595
AZE,1983,,,,,48.863388
AZE,1984,,,,,50.62632
AZE,1985,,,,,52.22739
AZE,1986,,,,,53.279194
AZE,1987,,,,,54.599125
AZE,1988,,,,,56.525108
AZE,1989,,,,,58.741322
AZE,1990,,,,,60.940205
AZE,1991,,,,,63.001087
AZE,1992,0,0,,,64.43679
AZE,1993,590075.5625,590075.5625,1.660314,,65.964149
AZE,1994,2034228.5,2034228.5,1.8031567,,67.37262
AZE,1995,120884190.9,120884192,37.660072,1.1106962,68.78521
AZE,1996,213661232,211281616,48.746616,1.4199456,70.044502
AZE,1997,467319243.5,466094176,91.980995,2.6286097,71.252388
AZE,1998,448540672,447325728,63.478443,2.1736457,72.053169
AZE,1999,672589568,672589568,52.176601,4.0876179,73.072792
AZE,2000,679605504,679605504,42.871475,3.3770909,74.728035
AZE,2001,724979328,724979328,47.70224,3.4270084,76.410675
AZE,2002,720471744,720471744,42.339668,2.4484994,77.598091
AZE,2003,802839749.2,802839749.2,40.976646,1.8364948,79.130127
AZE,2004,1075084293,1075084293,49.032898,1.8519157,81.258003
AZE,2005,1177743664,1177743664,51.88171,1.6323756,83.805809
AZE,2006,2500372956,2500372956,88.653465,2.7646112,86.390244
AZE,2007,4273114882,4273114882,108.88556,3.4955971,88.730782
AZE,2008,6467239211,6467239211,142.99763,4.5432286,90.440361
AZE,2009,5363850354,5363780428,117.12144,4.6448617,90.998184
AZE,2010,6409059730,6408969357,87.970009,5.3486805,92.104073
AZE,2011,10273925785,10273827342,133.04517,5.7114472,94.00428
AZE,2012,11277345749,11277238754,103.87473,5.9324555,95.754791
AZE,2013,15175270232,14400156487,143.20671,7.3876152,97.384422
AZE,2014,15603217172,14433364333,128.76721,7.8099794,99.08049
AZE,2015,7070555994,6042327131,53.011166,3.9041336,100
AZE,2016,6698545433,5961141663,45.852703,4.0352764,100.95033
AZE,2017,7026285830,7026285830,45.508354,4.1844668,102.75814
AZE,2018,6696420864,6696420864,40.380856,3.6728766,105.11222
AZE,2019,7069418582,7069418582,42.743736,3.9381421,106.87654
AZE,2020,7775084753,7775084753,47.183926,5.1996303,108.28797
AZE,2021,8290112835,8290112835,52.978756,5.0843401,113.25269
AZE,2022,11338378376,11338378376,74.218361,4.8072166,121.22684
BDI,1960,,,,,15.795792
BDI,1961,,,,,16.00906
BDI,1962,,,,,16.208313
BDI,1963,,,,,16.384724
BDI,1964,12678000,12678000,,,16.63114
BDI,1965,9220000,9220000,,,16.950428
BDI,1966,7040000,7040000,,,17.441784
BDI,1967,5050000,5050000,,,17.991423
BDI,1968,2950265.9,2910000,,,18.777142
BDI,1969,7453827.2,7420000,,,19.708204
BDI,1970,15395912.57,15360000,,,20.745394
BDI,1971,17727076,17685148,130.07358,,21.797146
BDI,1972,18549238,18486870,269.00943,,22.740118
BDI,1973,21591190,21483318,277.49469,,23.986258
BDI,1974,14367912,14188686,152.24307,,26.144709
BDI,1975,30847714,30712934,159.18353,,28.566437
BDI,1976,49159844,49030348,219.80031,,30.13859
BDI,1977,95905712,94405488,203.09605,,32.0112
BDI,1978,83359464,81304000,111.62228,,34.262844
BDI,1979,96725112,89986680,71.022507,,37.105537
BDI,1980,104654104,94501736,63.151283,,40.457321
BDI,1981,68145840,61300096,38.152649,,44.285458
BDI,1982,37357560,29488828,16.425829,,47.021595
BDI,1983,33509004,26938812,10.88921,,48.863388
BDI,1984,25040940,19731398,7.1955042,,50.62632
BDI,1985,35103932,29472338,7.7135119,1.6271087,52.22739
BDI,1986,75804856,69072776,13.289072,3.1272709,53.279194
BDI,1987,69068856,60731680,8.9748011,2.5696385,54.599125
BDI,1988,76449552,69384232,9.5479097,2.9906337,56.525108
BDI,1989,106526904,99620888,11.984858,4.725594,58.741322
BDI,1990,111668440,105037968,12.312709,3.9265478,60.940205
BDI,1991,147473744,141384048,15.306433,4.9441371,63.001087
BDI,1992,179911767.3,174172535.8,17.525272,6.2276969,64.43679
BDI,1993,169711840,162984064,15.925727,6.5724425,65.964149
BDI,1994,211303504,204703168,18.742466,8.8664303,67.37262
BDI,1995,216108467.5,209447920,18.598753,9.2023258,68.78521
BDI,1996,145960528,139601360,12.908332,11.034163,70.044502
BDI,1997,118039205.6,113041384,11.042459,9.5941162,71.252388
BDI,1998,70480624,65524132,6.2826738,4.7864494,72.053169
BDI,1999,52981472,47982832,4.5921817,4.7625122,73.072792
BDI,2000,37646864,32920288,3.3438044,2.7389719,74.728035
BDI,2001,17974678,17708962,1.64372,1.3302516,76.410675
BDI,2002,59105712,58776328,4.7967057,4.433785,77.598091
BDI,2003,67366291.27,66965314.02,4.9962473,4.1706104,79.130127
BDI,2004,66173617.25,65752699.25,4.8731132,3.1444228,81.258003
BDI,2005,100575245.8,100082252.8,7.8092856,3.5091522,83.805809
BDI,2006,131138494.8,130527587.1,9.5588827,3.4182651,86.390244
BDI,2007,177130962.9,176329729.1,12.564881,4.7150168,88.730782
BDI,2008,266537169.9,265701340.2,19.171352,5.2482815,90.440361
BDI,2009,323088641.1,322043553.6,53.210636,7.2062321,90.998184
BDI,2010,332085022.5,330734337,53.486084,6.4405537,92.104073
BDI,2011,295447213.9,293975922.9,48.829651,4.4862599,94.00428
BDI,2012,308757013.6,307157909.6,46.504707,3.9279759,95.754791
BDI,2013,329308184.1,328150659.6,48.412033,4.2678165,97.384422
BDI,2014,317139256.5,315980290.5,45.887188,4.0213981,99.08049
BDI,2015,136134382.2,135115722.2,21.714045,1.8984803,100
BDI,2016,95158477.53,94051538.13,15.76161,1.5083995,100.95033
BDI,2017,97402580.43000001,96149938.43000001,16.033047,1.3064523,102.75814
BDI,2018,68126200.77,66887906.43,11.632261,.85293907,105.11222
BDI,2019,111373704.1,109902224.1,17.809305,1.248184,106.87654
BDI,2020,90319165.54000001,88492037.67,13.633749,1.0059278,108.28797
BDI,2021,266164087.5,264405557.8,27.27564,2.6155069,113.25269
BDI,2022,158530300.6,156779258.7,16.612392,1.2939472,121.22684
BEL,1960,1526945821,336380000,,,15.795792
BEL,1961,1819222318,565390000,,,16.00906
BEL,1962,1756067570,388390000,,,16.208313
BEL,1963,1973351171,598900000,,,16.384724
BEL,1964,2227003947,770930000,,,16.63114
BEL,1965,2339311318,775710000,,,16.950428
BEL,1966,2357973398,825050000,,,17.441784
BEL,1967,2597706014,1110000000,,,17.991423
BEL,1968,2486675902,662830000,,,18.777142
BEL,1969,2395121264,867500000,,,19.708204
BEL,1970,2946532105,1376580000,,,20.745394
BEL,1971,3721848832,1796972288,,,21.797146
BEL,1972,5028350464,2232310016,,,22.740118
BEL,1973,8052357632,3318647040,,,23.986258
BEL,1974,11403305984,3537969152,,,26.144709
BEL,1975,9983533056,4068715776,,,28.566437
BEL,1976,9173446656,3490582016,,,30.13859
BEL,1977,10958484480,3956110848,,,32.0112
BEL,1978,13591057408,3965630208,,,34.262844
BEL,1979,22959056896,5443055616,,,37.105537
BEL,1980,27973531648,7822671360,,,40.457321
BEL,1981,18539741184,4952010752,,,44.285458
BEL,1982,19545395200,3927195648,,,47.021595
BEL,1983,17754310656,4713507328,,,48.863388
BEL,1984,15102823424,4564214272,,,50.62632
BEL,1985,16026466304,4848635392,,,52.22739
BEL,1986,18899783680,5537660928,,,53.279194
BEL,1987,25898989568,9620118528,,,54.599125
BEL,1988,23145050112,9332524032,,,56.525108
BEL,1989,22886848512,10765506560,,,58.741322
BEL,1990,23788896256,12151444480,,,60.940205
BEL,1991,22868664320,12180231168,,,63.001087
BEL,1992,22146931621,13801404912,,,64.43679
BEL,1993,21197694976,11414709248,,,65.964149
BEL,1994,23474024448,13876356096,,,67.37262
BEL,1995,24120463000,16176815104,,,68.78521
BEL,1996,22609776640,16952813568,,,70.044502
BEL,1997,20635950073,16190045184,,,71.252388
BEL,1998,21012750336,18271555584,,,72.053169
BEL,1999,13346240512,10937746432,,,73.072792
BEL,2000,12271745024,9994358784,,,74.728035
BEL,2001,13560301568,11266181120,,,76.410675
BEL,2002,14697923584,11855155200,,.81564486,77.598091
BEL,2003,14448826871,10989407121,,.71769828,79.130127
BEL,2004,13990812128,10361106128,,.5739764,81.258003
BEL,2005,11996383513,8241223513,,.43607432,83.805809
BEL,2006,13436681104,8783357104,,.43844357,86.390244
BEL,2007,16485311239,10383928739,,.4411996,88.730782
BEL,2008,15680647981,9318426731,,.36363226,90.440361
BEL,2009,23861674313,15906611813,,.69363439,90.998184
BEL,2010,26779063929,16499236929,,.71560961,92.104073
BEL,2011,29114266148,17918063148,,.68051326,94.00428
BEL,2012,30768939404,18600107404,,.76748961,95.754791
BEL,2013,26946175032,18138871032,,.65396112,97.384422
BEL,2014,25444391273,16626119273,,.60196257,99.08049
BEL,2015,24101851039,16352191039,,.69905812,100
BEL,2016,23480922147,15103247247,,.64530504,100.95033
BEL,2017,26151437584,16672726084,,.66347176,102.75814
BEL,2018,26856799009,17486655859,,.61452252,105.11222
BEL,2019,28969986952,17835333952,,.68699199,106.87654
BEL,2020,33296227565,19470395465,,.87325519,108.28797
BEL,2021,41872371153,28565620053,,.86046022,113.25269
BEL,2022,41273547745,28023456895,,.78038943,121.22684
BEN,1960,,,,,15.795792
BEN,1961,,,,,16.00906
BEN,1962,,,,,16.208313
BEN,1963,,,,,16.384724
BEN,1964,,,,,16.63114
BEN,1965,,,,,16.950428
BEN,1966,,,,,17.441784
BEN,1967,,,,,17.991423
BEN,1968,,,,,18.777142
BEN,1969,,,,,19.708204
BEN,1970,,,,,20.745394
BEN,1971,,,,,21.797146
BEN,1972,,,,,22.740118
BEN,1973,,,,,23.986258
BEN,1974,,,,,26.144709
BEN,1975,,,,,28.566437
BEN,1976,,,,,30.13859
BEN,1977,,,,,32.0112
BEN,1978,,,,,34.262844
BEN,1979,,,,,37.105537
BEN,1980,,,,,40.457321
BEN,1981,,,,,44.285458
BEN,1982,,,,,47.021595
BEN,1983,,,,,48.863388
BEN,1984,,,,,50.62632
BEN,1985,,,,,52.22739
BEN,1986,,,,,53.279194
BEN,1987,,,,,54.599125
BEN,1988,,,,,56.525108
BEN,1989,,,,,58.741322
BEN,1990,,,,,60.940205
BEN,1991,,,,,63.001087
BEN,1992,,,,,64.43679
BEN,1993,,,,,65.964149
BEN,1994,,,,,67.37262
BEN,1995,,,,,68.78521
BEN,1996,,,,,70.044502
BEN,1997,,,,,71.252388
BEN,1998,,,,,72.053169
BEN,1999,,,,,73.072792
BEN,2000,,,,,74.728035
BEN,2001,,,,,76.410675
BEN,2002,,,,,77.598091
BEN,2003,,,,,79.130127
BEN,2004,,,,,81.258003
BEN,2005,,,,,83.805809
BEN,2006,,,,,86.390244
BEN,2007,,,,,88.730782
BEN,2008,,,,,90.440361
BEN,2009,,,,,90.998184
BEN,2010,,,,,92.104073
BEN,2011,,,,,94.00428
BEN,2012,,,,,95.754791
BEN,2013,,,,,97.384422
BEN,2014,,,,,99.08049
BEN,2015,,,,,100
BEN,2016,,,,,100.95033
BEN,2017,,,,,102.75814
BEN,2018,,,,,105.11222
BEN,2019,,,,,106.87654
BEN,2020,,,,,108.28797
BEN,2021,,,,,113.25269
BEN,2022,,,,,121.22684
BFA,1960,,,,,15.795792
BFA,1961,,,,,16.00906
BFA,1962,,,,,16.208313
BFA,1963,,,,,16.384724
BFA,1964,,,,,16.63114
BFA,1965,,,,,16.950428
BFA,1966,,,,,17.441784
BFA,1967,,,,,17.991423
BFA,1968,,,,,18.777142
BFA,1969,,,,,19.708204
BFA,1970,,,,,20.745394
BFA,1971,,,,,21.797146
BFA,1972,,,,,22.740118
BFA,1973,,,,,23.986258
BFA,1974,,,,,26.144709
BFA,1975,,,,,28.566437
BFA,1976,,,,,30.13859
BFA,1977,,,,,32.0112
BFA,1978,,,,,34.262844
BFA,1979,,,,,37.105537
BFA,1980,,,,,40.457321
BFA,1981,,,,,44.285458
BFA,1982,,,,,47.021595
BFA,1983,,,,,48.863388
BFA,1984,,,,,50.62632
BFA,1985,,,,,52.22739
BFA,1986,,,,,53.279194
BFA,1987,,,,,54.599125
BFA,1988,,,,,56.525108
BFA,1989,,,,,58.741322
BFA,1990,,,,,60.940205
BFA,1991,,,,,63.001087
BFA,1992,,,,,64.43679
BFA,1993,,,,,65.964149
BFA,1994,,,,,67.37262
BFA,1995,,,,,68.78521
BFA,1996,,,,,70.044502
BFA,1997,,,,,71.252388
BFA,1998,,,,,72.053169
BFA,1999,,,,,73.072792
BFA,2000,,,,,74.728035
BFA,2001,,,,,76.410675
BFA,2002,,,,,77.598091
BFA,2003,,,,,79.130127
BFA,2004,,,,,81.258003
BFA,2005,,,,,83.805809
BFA,2006,,,,,86.390244
BFA,2007,,,,,88.730782
BFA,2008,,,,,90.440361
BFA,2009,,,,,90.998184
BFA,2010,,,,,92.104073
BFA,2011,,,,,94.00428
BFA,2012,,,,,95.754791
BFA,2013,,,,,97.384422
BFA,2014,,,,,99.08049
BFA,2015,,,,,100
BFA,2016,,,,,100.95033
BFA,2017,,,,,102.75814
BFA,2018,,,,,105.11222
BFA,2019,,,,,106.87654
BFA,2020,,,,,108.28797
BFA,2021,,,,,113.25269
BFA,2022,,,,,121.22684
BGD,1960,,,,,15.795792
BGD,1961,,,,,16.00906
BGD,1962,,,,,16.208313
BGD,1963,,,,,16.384724
BGD,1964,,,,,16.63114
BGD,1965,,,,,16.950428
BGD,1966,,,,,17.441784
BGD,1967,,,,,17.991423
BGD,1968,,,,,18.777142
BGD,1969,,,,,19.708204
BGD,1970,,,,,20.745394
BGD,1971,,,,,21.797146
BGD,1972,270471424,270471424,184.61678,,22.740118
BGD,1973,143195872,143195872,28.764235,,23.986258
BGD,1974,138200000,138200000,10.990198,,26.144709
BGD,1975,148263264,148263264,8.8226452,,28.566437
BGD,1976,288917120,288917120,14.489403,3.5090928,30.13859
BGD,1977,241498640,232673824,10.357063,2.29515,32.0112
BGD,1978,321264480,315230272,11.391999,2.3304794,34.262844
BGD,1979,413645600,386253600,13.941218,2.293874,37.105537
BGD,1980,331184640,299646400,8.7102766,1.3686496,40.457321
BGD,1981,159682640,138416400,3.7935579,.63967425,44.285458
BGD,1982,208528928,182622704,4.2209516,.88894016,47.021595
BGD,1983,545881216,524078496,10.210461,2.669796,48.863388
BGD,1984,408085824,389911552,7.363759,1.6578904,50.62632
BGD,1985,356198528,336519680,5.4547482,1.464812,52.22739
BGD,1986,434858720,409086688,5.4949217,1.7564458,53.279194
BGD,1987,876251520,843148736,8.9982996,3.3785019,54.599125
BGD,1988,1076508544,1046059840,10.476065,3.661314,56.525108
BGD,1989,532096256,501459840,4.972374,1.511842,58.741322
BGD,1990,659565568,628650112,5.3659077,1.9119827,60.940205
BGD,1991,1307945088,1278235648,10.062922,3.9869785,63.001087
BGD,1992,1853480850,1824601405,13.803151,5.1622672,64.43679
BGD,1993,2446571520,2410807552,17.320599,6.1610618,65.964149
BGD,1994,3174800896,3138702592,20.495087,6.846786,67.37262
BGD,1995,2376175210,2339665920,15.101455,3.6601768,68.78521
BGD,1996,1869479680,1834622464,12.324284,2.9349332,70.044502
BGD,1997,1610776837,1581456128,11.297532,2.4064193,71.252388
BGD,1998,1935771264,1905410432,12.482893,2.8470891,72.053169
BGD,1999,1634375936,1603636992,9.9356194,2.1339502,73.072792
BGD,2000,1515788672,1485964672,9.7162418,1.8156879,74.728035
BGD,2001,1305630720,1275027712,8.7165222,1.5641223,76.410675
BGD,2002,1721734784,1683213056,10.317458,2.1882157,77.598091
BGD,2003,2624623706,2577891706,14.233026,2.7552145,79.130127
BGD,2004,3221759633,3172440833,16.342434,2.8752432,81.258003
BGD,2005,2825004864,2767241064,15.26775,2.1708624,83.805809
BGD,2006,3877163419,3805600127,19.231071,2.6135323,86.390244
BGD,2007,5277479281,5183432281,24.519564,3.0497928,88.730782
BGD,2008,5787356027,5689282147,24.788523,2.6327143,90.440361
BGD,2009,10341543874,10218896711,40.750362,5.0637312,90.998184
BGD,2010,11174828667,10564279467,42.05529,4.3208795,92.104073
BGD,2011,9174749651,8509530151,33.922653,2.7835524,94.00428
BGD,2012,12754226900,12031218900,43.744812,3.8512547,95.754791
BGD,2013,18087689200,17564379091,55.732132,4.9097476,97.384422
BGD,2014,22319788312,21785394951,63.279343,5.5816851,99.08049
BGD,2015,27493077972,27023378998,71.032486,6.830914,100
BGD,2016,32283838539,31776076223,77.662781,7.6038771,100.95033
BGD,2017,33431482893,32849189167,65.464279,6.7688651,102.75814
