year,iso3st,grpop,pop_density
2005,TEC,0.044999722,19.15044837
2006,TEC,0.086957252,19.08599305
2007,TEC,-0.007767127,19.08469078
2008,TEC,0.239915843,19.13123371
2009,TEC,0.357541487,19.19959488
2010,TEC,0.369727535,19.27063556
2011,TEC,0.431100186,19.35371383
2012,TEC,0.479688931,19.44669529
2013,TEC,0.521398523,19.54807391
2014,TEC,0.530962969,19.65281175
2015,TEC,0.510644105,19.74902605
2016,TEC,0.512664288,19.85026535
2017,TEC,0.476431252,19.94483041
2018,TEC,0.438640752,20.03226576
2019,TEC,0.446966988,20.1218965
2020,TEC,0.289490713,20.18300379
2021,TEC,-0.026324008,20.17766237
1960,TGO,..,..
1961,TGO,1.754104054,31.30569958
1962,TGO,1.760514152,31.8617209
1963,TGO,1.83611307,32.45214194
1964,TGO,2.150446941,33.15756573
1965,TGO,2.752599063,34.08293804
1966,TGO,3.432846401,35.27326714
1967,TGO,3.953965934,36.69589998
1968,TGO,4.138647551,38.24647913
1969,TGO,3.985790387,39.80169149
1970,TGO,3.626995697,41.27179629
1971,TGO,3.208998861,42.61768707
1972,TGO,2.85022175,43.84986211
1973,TGO,2.638067329,45.02204449
1974,TGO,2.540642074,46.18054789
1975,TGO,2.471902458,47.33631182
1976,TGO,2.424099277,48.4978121
1977,TGO,2.400928858,49.67630079
1978,TGO,2.422549597,50.89442912
1979,TGO,2.557413787,52.21279647
1980,TGO,2.81370914,53.70277625
1981,TGO,3.106079773,55.39700313
1982,TGO,3.329210376,57.27232947
1983,TGO,3.403862978,59.25535944
1984,TGO,3.354262816,61.27665012
1985,TGO,3.196467903,63.26697922
1986,TGO,3.058196334,65.231697
1987,TGO,3.041150559,67.24596433
1988,TGO,3.022452291,69.30946865
1989,TGO,2.970732704,71.3993565
1990,TGO,2.927067199,73.52015076
1991,TGO,2.879034922,75.66758595
1992,TGO,2.828179807,77.8381504
1993,TGO,-0.619923393,77.35710609
1994,TGO,0.367409145,77.64184593
1995,TGO,4.353176585,81.09637801
1996,TGO,3.716830623,84.16731017
1997,TGO,3.164227011,86.87313844
1998,TGO,2.835237022,89.37144696
1999,TGO,2.826543064,91.93360912
2000,TGO,2.75685669,94.5033462
2001,TGO,2.636986353,97.02853466
2002,TGO,2.5423944,99.52700864
2003,TGO,2.533421659,102.0806582
2004,TGO,2.566505352,104.7344732
2005,TGO,2.567010652,107.4578231
2006,TGO,2.801242841,110.510535
2007,TGO,2.913163218,113.7772385
2008,TGO,2.874543034,117.0952749
2009,TGO,2.833678897,120.4608384
2010,TGO,2.721017166,123.7835999
2011,TGO,2.694618859,127.164442
2012,TGO,2.629233845,130.5522339
2013,TGO,2.567966978,133.948189
2014,TGO,2.534481353,137.3864681
2015,TGO,2.520607466,140.8934547
2016,TGO,2.513989965,144.4804008
2017,TGO,2.498975657,148.1364221
2018,TGO,2.471797986,151.8436845
2019,TGO,2.443512093,155.5997058
2020,TGO,2.412473937,159.3991543
2021,TGO,2.37825003,163.2355028
1960,THA,..,..
1961,THA,2.930692345,54.12189317
1962,THA,2.960079527,55.74789094
1963,THA,2.979230796,57.4337372
1964,THA,2.987471928,59.1754409
1965,THA,2.988733093,60.97073147
1966,THA,2.962904983,62.80426511
1967,THA,2.923038002,64.66715144
1968,THA,2.878342515,66.55554033
1969,THA,2.816287917,68.45657969
1970,THA,2.765299632,70.37602615
1971,THA,2.697254455,72.30007829
1972,THA,2.662169995,74.25067823
1973,THA,2.637601838,76.23517195
1974,THA,2.547908078,78.20253088
1975,THA,2.440666731,80.13467674
1976,THA,2.309468433,82.00689777
1977,THA,2.236261836,83.86144571
1978,THA,2.181709116,85.71116287
1979,THA,2.100371414,87.5304547
1980,THA,2.061827862,89.35391572
1981,THA,2.007818484,91.16611208
1982,THA,1.953326229,92.96438959
1983,THA,1.93657526,94.78226037
1984,THA,1.899108651,96.59947934
1985,THA,1.84510815,98.39838909
1986,THA,1.788305191,100.1738809
1987,THA,1.736129163,101.9282135
1988,THA,1.705026944,103.6810174
1989,THA,1.646494654,105.402251
1990,THA,1.63811608,107.1430817
1991,THA,1.629207107,108.9029615
1992,THA,1.589459617,110.6477598
1993,THA,1.543627117,112.3689992
1994,THA,1.474329442,114.0379612
1995,THA,1.427059872,115.6770185
1996,THA,1.381039873,117.2856466
1997,THA,1.333721701,118.8603887
1998,THA,1.30564503,120.4224588
1999,THA,1.254098991,121.9421852
2000,THA,1.13127018,123.3295132
2001,THA,1.015848468,124.5887393
2002,THA,0.962026885,125.7931003
2003,THA,0.931947505,126.9709057
2004,THA,0.896077275,128.113776
2005,THA,0.860087894,129.2204193
2006,THA,0.830063303,130.2974946
2007,THA,0.800044181,131.3441132
2008,THA,0.768156179,132.3569261
2009,THA,0.738542682,133.3380571
2010,THA,0.670617338,134.2352502
2011,THA,0.621807948,135.0725362
2012,THA,0.619591347,135.9120319
2013,THA,0.587325699,136.712627
2014,THA,0.530129864,137.4393059
2015,THA,0.460976294,138.0743311
2016,THA,0.451266063,138.6988217
2017,THA,0.42296351,139.2867095
2018,THA,0.302929452,139.7092897
2019,THA,0.204609852,139.9954413
2020,THA,0.166540795,140.2287851
2021,THA,0.119758275,140.3968212
1960,TJK,..,..
1961,TJK,3.245512543,..
1962,TJK,3.300898696,..
1963,TJK,3.345155171,..
1964,TJK,3.353637792,..
1965,TJK,3.333656984,..
1966,TJK,3.321132768,..
1967,TJK,3.318022031,..
1968,TJK,3.312165605,..
1969,TJK,3.265981446,..
1970,TJK,3.165438174,..
1971,TJK,3.086531492,..
1972,TJK,3.083659798,..
1973,TJK,3.107697148,..
1974,TJK,3.122669915,..
1975,TJK,3.136517414,..
1976,TJK,3.146403563,..
1977,TJK,3.147309246,..
1978,TJK,3.105787886,..
1979,TJK,2.984930278,..
1980,TJK,2.857918733,..
1981,TJK,2.807738672,..
1982,TJK,2.8347931,..
1983,TJK,2.884376947,..
1984,TJK,2.925210552,..
1985,TJK,3.055003096,..
1986,TJK,3.261575112,..
1987,TJK,3.438019517,..
1988,TJK,3.500042164,..
1989,TJK,2.933296601,..
1990,TJK,2.466256452,..
1991,TJK,2.604120674,..
1992,TJK,1.93373587,40.36438983
1993,TJK,1.32919819,40.90449414
1994,TJK,1.738084669,41.62166333
1995,TJK,2.093103462,42.50202915
1996,TJK,1.963241577,43.34469134
1997,TJK,1.201126779,43.86845527
1998,TJK,0.593820014,44.12972992
1999,TJK,0.516328988,44.35817376
2000,TJK,1.222529565,44.90379394
2001,TJK,1.932630555,45.78005859
2002,TJK,1.92125174,46.66811232
2003,TJK,1.924299748,47.57484281
2004,TJK,1.962600028,48.51776936
2005,TJK,1.956612007,49.47642183
2006,TJK,1.900261481,50.42559303
2007,TJK,1.921341547,51.40380823
2008,TJK,1.980759569,52.4321449
2009,TJK,2.047826065,53.51693341
2010,TJK,2.13859733,54.67377108
2011,TJK,2.231078205,55.90729494
2012,TJK,2.390423381,57.25981709
2013,TJK,2.497109567,58.70765933
2014,TJK,2.50974039,60.70894759
2015,TJK,2.557793514,62.27999135
2016,TJK,2.533518726,63.87802435
2017,TJK,2.454670832,65.46542258
2018,TJK,2.407375997,67.06054471
2019,TJK,2.363856589,68.66464443
2020,TJK,2.27553633,70.24504647
2021,TJK,2.207389221,71.81286836
1960,TKM,..,..
1961,TKM,3.111675109,..
1962,TKM,3.124784299,..
1963,TKM,3.099064214,..
1964,TKM,3.041768849,..
1965,TKM,2.962096243,..
1966,TKM,2.871904289,..
1967,TKM,2.784078355,..
1968,TKM,2.708662334,..
1969,TKM,2.65073632,..
1970,TKM,2.611299474,..
1971,TKM,2.585283355,..
1972,TKM,2.55509021,..
1973,TKM,2.541126308,..
1974,TKM,2.54478335,..
1975,TKM,2.539089247,..
1976,TKM,2.53129875,..
1977,TKM,2.525069665,..
1978,TKM,2.5265519,..
1979,TKM,2.541480865,..
1980,TKM,2.569447259,..
1981,TKM,2.613109294,..
1982,TKM,2.660038211,..
1983,TKM,2.708765238,..
1984,TKM,2.78225543,..
1985,TKM,2.919940331,..
1986,TKM,3.041016292,..
1987,TKM,3.085941009,..
1988,TKM,3.041608417,..
1989,TKM,2.855318347,..
1990,TKM,2.643363458,..
1991,TKM,2.503447243,..
1992,TKM,2.276723048,8.39420552
1993,TKM,2.199335091,8.580867363
1994,TKM,2.067917267,8.760160024
1995,TKM,1.79451641,8.918781521
1996,TKM,1.717743266,9.073306663
1997,TKM,1.695537034,9.228459558
1998,TKM,1.686904094,9.385455281
1999,TKM,1.834623238,9.559232226
2000,TKM,1.994744397,9.751828996
2001,TKM,2.003332035,9.949160513
2002,TKM,1.991749374,10.14930947
2003,TKM,1.959925006,10.35019045
2004,TKM,1.918780166,10.55070542
2005,TKM,1.881388314,10.7510842
2006,TKM,1.859934656,10.95291852
2007,TKM,1.86589171,11.15920669
2008,TKM,1.90736323,11.37409614
2009,TKM,1.974070602,11.6008597
2010,TKM,2.047357865,11.84081885
2011,TKM,2.11713816,12.09417786
2012,TKM,2.177764501,12.36044943
2013,TKM,2.226790309,12.63877812
2014,TKM,2.263038804,12.9280595
2015,TKM,2.286103859,13.22701253
2016,TKM,2.294521278,13.53401783
2017,TKM,2.285307112,13.84687294
2018,TKM,2.255929155,14.16279871
2019,TKM,2.205525751,14.47863299
2020,TKM,2.122655358,14.78924946
2021,TKM,2.024445374,15.09170089
1960,TLA,..,..
1961,TLA,2.832956649,10.7575713
1962,TLA,2.83604777,11.06266116
1963,TLA,2.82388181,11.37505764
1964,TLA,2.801185117,11.69369406
1965,TLA,2.766517992,12.01720221
1966,TLA,2.724670933,12.34463142
1967,TLA,2.679625159,12.67542127
1968,TLA,2.632688862,13.00912568
1969,TLA,2.588309351,13.34584209
1970,TLA,2.536170505,13.6843154
1971,TLA,2.498999378,14.02628636
1972,TLA,2.481333181,14.37432526
1973,TLA,2.461312186,14.72812228
1974,TLA,2.435097468,15.08676641
1975,TLA,2.403604587,15.44928419
1976,TLA,2.375264097,15.81634857
1977,TLA,2.365613934,16.19050231
1978,TLA,2.361063508,16.57277036
1979,TLA,2.336326414,16.95996437
1980,TLA,2.306478259,17.35122054
1981,TLA,2.258548464,17.74310627
1982,TLA,2.215324349,18.13617362
1983,TLA,2.201747992,18.53548646
1984,TLA,2.177002057,18.93900438
1985,TLA,2.131675686,19.34272254
1986,TLA,2.081794801,19.74539833
1987,TLA,2.03834034,20.14787675
1988,TLA,2.004254654,20.5516915
1989,TLA,1.965777606,20.95569205
1990,TLA,1.934760091,21.36113442
1991,TLA,1.888601383,21.7645611
1992,TLA,1.845517003,22.16622978
1993,TLA,1.804925936,22.56631381
1994,TLA,1.757596412,22.96293853
1995,TLA,1.723984685,23.35881607
1996,TLA,1.681767616,23.75165708
1997,TLA,1.642155894,24.14169631
1998,TLA,1.617810233,24.5673399
1999,TLA,1.577383843,24.95486115
2000,TLA,1.507031053,25.33093866
2001,TLA,1.437650145,25.69510894
2002,TLA,1.381792373,26.05016199
2003,TLA,1.330795338,26.39683633
2004,TLA,1.287436955,26.73667896
2005,TLA,1.245388655,27.06965453
2006,TLA,1.227235251,27.40186287
2007,TLA,1.208073574,27.73289753
2008,TLA,1.189206402,28.06269893
2009,TLA,1.160370623,28.38833024
2010,TLA,1.126024311,28.70798974
2011,TLA,1.110443806,29.02677583
2012,TLA,1.098718131,29.34569828
2013,TLA,1.075336583,29.66126331
2014,TLA,1.05168864,29.97353851
2015,TLA,1.016422775,30.27819638
2016,TLA,0.982497685,30.57567896
2017,TLA,0.945720793,30.86483951
2018,TLA,0.894270444,31.14076084
2019,TLA,0.837190242,31.40164479
2020,TLA,0.732846297,31.63177058
2021,TLA,0.604965133,31.82313176
1960,TLS,..,..
1961,TLS,1.520684714,31.96308003
1962,TLS,1.562138721,32.466308
1963,TLS,1.600711435,32.99018157
1964,TLS,1.636674582,33.53456624
1965,TLS,1.665556707,34.09778077
1966,TLS,1.693938209,34.6802959
1967,TLS,1.721011695,35.28231338
1968,TLS,1.743416763,35.90282448
1969,TLS,1.760299289,36.54041695
1970,TLS,1.771804564,37.1936113
1971,TLS,1.773646785,37.85917956
1972,TLS,1.760016134,38.53140551
1973,TLS,1.711904498,39.19670477
1974,TLS,1.358480849,39.73281775
1975,TLS,1.233168274,40.22582381
1976,TLS,1.569475347,40.86213853
1977,TLS,1.744834977,41.58137189
1978,TLS,1.677544572,42.28480161
1979,TLS,1.5691126,42.9535306
1980,TLS,1.73092736,43.70349697
1981,TLS,1.621264422,44.41782112
1982,TLS,1.302022993,44.99993275
1983,TLS,1.270828533,45.57545393
1984,TLS,1.329459868,46.18540686
1985,TLS,1.429502412,46.85036987
1986,TLS,1.498763675,47.55783457
1987,TLS,1.584000135,48.31714862
1988,TLS,1.693225964,49.14223268
1989,TLS,1.912634942,50.09119032
1990,TLS,2.058136654,51.13281775
1991,TLS,2.331150918,52.33880296
1992,TLS,2.667507725,53.75373235
1993,TLS,2.729638147,55.24122394
1994,TLS,2.768120173,56.79172831
1995,TLS,2.7623456,58.38238063
1996,TLS,2.742232283,60.00551446
1997,TLS,2.752588032,61.6801614
1998,TLS,2.725964262,63.38466711
1999,TLS,-12.14989643,56.13295225
2000,TLS,-11.35664525,50.1067922
2001,TLS,8.630461119,54.62333557
2002,TLS,7.91588253,59.12299933
2003,TLS,4.200865218,61.65958305
2004,TLS,1.321397031,62.4797579
2005,TLS,2.049411634,63.77343645
2006,TLS,2.939157221,65.67565568
2007,TLS,2.855828689,67.57827841
2008,TLS,2.703719071,69.43032952
2009,TLS,2.520491249,71.20255548
2010,TLS,2.416489984,72.94411567
2011,TLS,2.326239374,74.66086079
2012,TLS,2.198483979,76.32044385
2013,TLS,2.076304762,77.92165434
2014,TLS,1.983147949,79.48238063
2015,TLS,1.946242341,81.04445192
2016,TLS,1.905259439,82.60336247
2017,TLS,1.886415497,84.17639543
2018,TLS,1.919302866,85.80759919
2019,TLS,1.939287072,87.48789509
2020,TLS,1.911593734,89.17639543
2021,TLS,1.800068931,90.79616678
1960,TMN,..,..
1961,TMN,2.596478026,11.5375488
1962,TMN,2.636786739,11.84176935
1963,TMN,2.680436056,12.15918041
1964,TMN,2.694041848,12.48675382
1965,TMN,2.695141706,12.82328953
1966,TMN,2.748801805,13.17577634
1967,TMN,2.812975618,13.54640772
1968,TMN,2.8175722,13.92808753
1969,TMN,2.822499856,14.32120779
1970,TMN,2.803561217,14.72271161
1971,TMN,2.759646348,15.12900639
1972,TMN,2.737113792,15.54310451
1973,TMN,2.747252612,15.9701868
1974,TMN,2.779898043,16.41414171
1975,TMN,2.93983153,16.89668983
1976,TMN,3.032925391,17.40915382
1977,TMN,2.977097621,17.92744133
1978,TMN,2.981770706,18.46199652
1979,TMN,3.041474373,19.02351342
1980,TMN,3.142955369,19.62141395
1981,TMN,3.575873634,20.32305092
1982,TMN,3.540480986,21.04258467
1983,TMN,3.197585764,21.71543937
1984,TMN,3.257737436,22.42287136
1985,TMN,3.213036495,23.1433264
1986,TMN,3.161802618,23.8750727
1987,TMN,3.080126162,24.61045506
1988,TMN,2.90826918,25.32619334
1989,TMN,2.808688889,26.03752732
1990,TMN,2.77116884,26.75907117
1991,TMN,2.638979547,27.46523758
1992,TMN,2.429582133,28.13252809
1993,TMN,2.114755132,28.72746217
1994,TMN,2.000723205,29.30221917
1995,TMN,2.060094174,29.90587248
1996,TMN,1.988211077,30.50046435
1997,TMN,1.96763105,31.10060095
1998,TMN,1.999871183,31.72257291
1999,TMN,1.997970221,32.35638047
2000,TMN,1.988283192,32.99971695
2001,TMN,1.972205016,33.65053902
2002,TMN,1.786837698,34.25181954
2003,TMN,1.833901472,34.8807314
2004,TMN,2.072739206,35.60380043
2005,TMN,2.12245519,36.35947514
2006,TMN,2.095997409,37.12131094
2007,TMN,1.963284382,37.85006402
2008,TMN,1.886506722,38.56410802
2009,TMN,1.92076762,39.3162596
2010,TMN,1.938173104,40.07832318
2011,TMN,1.901991097,40.84060932
2012,TMN,1.897117605,41.61540371
2013,TMN,1.95293558,42.42906912
2014,TMN,1.898476152,43.23457488
2015,TMN,1.774942004,44.00195841
2016,TMN,1.755816383,44.774552
2017,TMN,1.737717614,45.58565464
2018,TMN,1.743106297,46.38026105
2019,TMN,1.7346691,47.18472855
2020,TMN,1.598767837,47.93910282
2021,TMN,1.547125038,48.68078068
1960,TON,..,..
1961,TON,2.782448682,94.49583333
1962,TON,2.758605679,97.13888889
1963,TON,2.742988824,99.84027778
1964,TON,2.73609999,102.6097222
1965,TON,2.730422018,105.45
1966,TON,2.700162743,108.3361111
1967,TON,2.296446028,110.8527778
1968,TON,1.909878301,112.9902778
1969,TON,1.86563942,115.1180556
1970,TON,1.8125145,117.2236111
1971,TON,1.755801226,119.3
1972,TON,1.685446127,121.3277778
1973,TON,1.645123132,123.3402778
1974,TON,2.092695374,125.9486111
1975,TON,2.541236368,129.1902778
1976,TON,2.45098336,132.3958333
1977,TON,1.457979484,134.3402778
1978,TON,0.49399623,135.0055556
1979,TON,0.349169537,135.4777778
1980,TON,0.230399512,135.7902778
1981,TON,0.143092247,135.9847222
1982,TON,0.072490036,136.0833333
1983,TON,0.018369409,136.1083333
1984,TON,-0.008163765,136.0972222
1985,TON,-0.006123261,136.0888889
1986,TON,0.026531425,136.125
1987,TON,0.372735759,136.6333333
1988,TON,0.600979792,137.4569444
1989,TON,0.437562451,138.0597222
1990,TON,0.298338267,138.4722222
1991,TON,0.195395738,138.7430556
1992,TON,0.127052744,138.9194444
1993,TON,0.080949411,139.0319444
1994,TON,0.062915381,139.1194444
1995,TON,0.058884882,139.2013889
1996,TON,0.049875313,139.2708333
1997,TON,0.397116208,139.825
1998,TON,0.706716722,140.8166667
1999,TON,0.646895106,141.7305556
2000,TON,0.616444658,142.6069444
2001,TON,0.593306428,143.4555556
2002,TON,0.56574233,144.2694444
2003,TON,0.566388827,145.0888889
2004,TON,0.579379768,145.9319444
2005,TON,0.569418171,146.7652778
2006,TON,0.549254887,147.5736111
2007,TON,0.444175978,148.2305556
2008,TON,0.275093041,148.6388889
2009,TON,0.170850044,148.8930556
2010,TON,0.183594876,149.1666667
2011,TON,0.158161637,149.4027778
2012,TON,-0.102311314,149.25
2013,TON,-0.356114445,148.7194444
2014,TON,-0.438960492,148.0680556
2015,TON,-0.483301678,147.3541667
2016,TON,-0.539650396,146.5611111
2017,TON,-0.159332355,146.3277778
2018,TON,0.200073079,146.6208333
2019,TON,0.096574455,146.7625
2020,TON,0.033116813,146.8111111
2021,TON,-0.202657342,146.5138889
1960,TSA,..,..
1961,TSA,2.468363734,120.6377417
1962,TSA,2.457855438,123.602843
1963,TSA,2.444529178,126.6243505
1964,TSA,2.447644577,129.7236646
1965,TSA,2.381969706,132.813643
1966,TSA,2.297419697,135.8649298
1967,TSA,2.312146772,139.0063264
1968,TSA,2.318074285,142.2285963
1969,TSA,2.282104657,145.4744017
1970,TSA,2.342081159,148.8815302
1971,TSA,2.243300856,152.2213909
1972,TSA,2.24374267,155.6368472
1973,TSA,2.393122788,159.361428
1974,TSA,2.430525334,163.2347479
1975,TSA,2.460563863,167.2512431
1976,TSA,2.448319806,171.3460885
1977,TSA,2.455169189,175.5529248
1978,TSA,2.412966632,179.7889583
1979,TSA,2.425988972,184.1506186
1980,TSA,2.46984152,188.6988471
1981,TSA,2.389374018,193.2075683
1982,TSA,2.388164052,197.821682
1983,TSA,2.449473212,202.6672711
1984,TSA,2.442898866,207.6182276
1985,TSA,2.42161898,212.64595
1986,TSA,2.400412201,217.7503293
1987,TSA,2.368433731,222.9076015
1988,TSA,2.344036919,228.132638
1989,TSA,2.337863674,233.4660681
1990,TSA,2.304798532,238.8469906
1991,TSA,2.26537184,244.2577631
1992,TSA,2.273764421,249.8116092
1993,TSA,2.288237627,255.5278924
1994,TSA,2.217842102,261.5740053
1995,TSA,2.151659013,267.202186
1996,TSA,2.129558668,272.8924133
1997,TSA,2.095553154,278.6110188
1998,TSA,2.066658139,284.3689561
1999,TSA,2.035880006,290.1583669
2000,TSA,1.984374105,295.8944934
2001,TSA,1.947984184,301.6584713
2002,TSA,1.908808119,307.4165527
2003,TSA,1.840641534,313.0749895
2004,TSA,1.780639319,318.7621328
2005,TSA,1.706139471,324.2006593
2006,TSA,1.651854949,329.555984
2007,TSA,1.593747981,334.8082758
2008,TSA,1.544828671,339.98049
2009,TSA,1.552619439,345.2590932
2010,TSA,1.534550391,350.557268
2011,TSA,1.49335708,355.7923398
2012,TSA,1.432360373,360.8885682
2013,TSA,1.311342794,365.6210545
2014,TSA,1.292036056,370.3450103
2015,TSA,1.222273632,374.9358456
2016,TSA,1.199815895,379.4322378
2017,TSA,1.189147104,383.9442452
2018,TSA,1.166399969,388.4252579
2019,TSA,1.145992069,392.8765419
2020,TSA,1.124511674,397.2948567
2021,TSA,1.008864,401.3030215
1960,TSS,..,..
1961,TSS,2.432375453,11.58032795
1962,TSS,2.480182812,11.86754125
1963,TSS,2.513653564,12.16585012
1964,TSS,2.553851646,12.47654789
1965,TSS,2.592026869,12.79994336
1966,TSS,2.607406068,13.13368986
1967,TSS,2.635350469,13.47980862
1968,TSS,2.679428389,13.84099044
1969,TSS,2.69671244,14.21424215
1970,TSS,2.717421849,14.60050307
1971,TSS,2.728499847,14.99887777
1972,TSS,2.716953568,15.40639032
1973,TSS,2.794373758,15.83690245
1974,TSS,2.860466307,16.29023522
1975,TSS,2.860810374,16.75660075
1976,TSS,2.861096512,17.23602327
1977,TSS,2.822827389,17.72256646
1978,TSS,2.952177167,18.24576802
1979,TSS,3.052962224,18.80280442
1980,TSS,2.974264045,19.36204948
1981,TSS,3.037836669,19.95023691
1982,TSS,3.136232267,20.57592268
1983,TSS,3.014589073,21.1962022
1984,TSS,2.913833176,21.81382417
1985,TSS,2.941350194,22.45544513
1986,TSS,2.929603473,23.11330063
1987,TSS,2.934578041,23.79157848
1988,TSS,2.882465555,24.47736253
1989,TSS,2.843449868,25.17336406
1990,TSS,2.82313168,25.88404128
1991,TSS,2.744399433,26.59440276
1992,TSS,2.735589843,27.32191654
1993,TSS,2.779832542,26.62588246
1994,TSS,2.693055147,27.34293216
1995,TSS,2.682556075,28.07642164
1996,TSS,2.711636706,28.8377522
1997,TSS,2.660965368,29.6051148
1998,TSS,2.695343733,30.4030744
1999,TSS,2.70262356,31.22475505
2000,TSS,2.693958718,32.06593707
2001,TSS,2.710732259,32.93515877
2002,TSS,2.72639783,33.83310222
2003,TSS,2.734800757,34.75837016
2004,TSS,2.75451289,35.46770338
2005,TSS,2.769641063,36.44995443
2006,TSS,2.770965975,37.45998409
2007,TSS,2.782524316,38.50223342
2008,TSS,2.803906465,39.58187037
2009,TSS,2.798113472,40.68935439
2010,TSS,2.794213899,41.82495688
2011,TSS,2.77885275,42.98670848
2012,TSS,2.76687393,39.55353833
