iso3,year,banking_crises,debt_crises,currency_crises,twin_crises,triple_crises
MDA,1971,,,,,
MDA,1972,,,,,
MDA,1973,,,,,
MDA,1974,,,,,
MDA,1975,,,,,
MDA,1976,,,,,
MDA,1977,,,,,
MDA,1978,,,,,
MDA,1979,,,,,
MDA,1980,,,,,
MDA,1981,,,,,
MDA,1982,,,,,
MDA,1983,,,,,
MDA,1984,,,,,
MDA,1985,,,,,
MDA,1986,,,,,
MDA,1987,,,,,
MDA,1988,,,,,
MDA,1989,,,1,,
MDA,1990,,,1,,
MDA,1991,,,1,,
MDA,1992,,,1,,
MDA,1993,,,1,,
MDA,1994,,,1,,
MDA,1995,,,1,,
MDA,1996,,1,1,,
MDA,1997,,,1,,
MDA,1998,,1,1,1,
MDA,1999,,1,1,1,
MDA,2000,,1,,,
MDA,2001,,1,,,
MDA,2002,,1,,,
MDA,2003,,1,,,
MDA,2004,,1,,,
MDA,2005,,1,,,
MDA,2006,,1,,,
MDA,2007,,1,,,
MDA,2008,,1,,,
MDA,2009,,1,,,
MDA,2010,,1,,,
MDA,2011,,1,,,
MDA,2012,,1,,,
MDA,2013,,1,,,
MDA,2014,1,1,,1,
MDA,2015,1,1,1,1,
MDA,2016,1,1,,,
MDA,2017,1,1,,,
MDA,2018,1,1,,,
MDA,2019,,,,,
MDG,1950,,,,,
MDG,1951,,,,,
MDG,1952,,,,,
MDG,1953,,,,,
MDG,1954,,,,,
MDG,1955,,,,,
MDG,1956,,,,,
MDG,1957,,,,,
MDG,1958,,,,,
MDG,1959,,,,,
MDG,1960,,,,,
MDG,1961,,,,,
MDG,1962,,,,,
MDG,1963,,,,,
MDG,1964,,,,,
MDG,1965,,,,,
MDG,1966,,,,,
MDG,1967,,,,,
MDG,1968,,,,,
MDG,1969,,,,,
MDG,1970,,,,,
MDG,1971,,,,,
MDG,1972,,,,,
MDG,1973,,,,,
MDG,1974,,,,,
MDG,1975,,,,,
MDG,1976,,,,,
MDG,1977,,,,,
MDG,1978,,,,,
MDG,1979,,,,,
MDG,1980,,,,,
MDG,1981,,1,,,
MDG,1982,,1,,,
MDG,1983,,1,,,
MDG,1984,,1,1,,
MDG,1985,,1,,,
MDG,1986,,1,,,
MDG,1987,,1,1,1,
MDG,1988,1,1,,1,
MDG,1989,,1,,,
MDG,1990,,1,,,
MDG,1991,,1,,,
MDG,1992,,1,,,
MDG,1993,,1,,,
MDG,1994,,1,1,,
MDG,1995,,1,,,
MDG,1996,,1,,,
MDG,1997,,1,,,
MDG,1998,,1,,,
MDG,1999,,1,,,
MDG,2000,,1,,,
MDG,2001,,1,,,
MDG,2002,,1,,,
MDG,2003,,1,,,
MDG,2004,,1,1,,
MDG,2005,,1,,,
MDG,2006,,1,,,
MDG,2007,,1,,,
MDG,2008,,1,,,
MDG,2009,,1,,,
MDG,2010,,1,,,
MDG,2011,,1,,,
MDG,2012,,1,,,
MDG,2013,,1,,,
MDG,2014,,1,,,
MDG,2015,,1,,,
MDG,2016,,1,,,
MDG,2017,,,,,
MDG,2018,,,,,
MDG,2019,,,,,
MDV,1950,,,,,
MDV,1951,,,,,
MDV,1952,,,,,
MDV,1953,,,,,
MDV,1954,,,,,
MDV,1955,,,,,
MDV,1956,,,,,
MDV,1957,,,,,
MDV,1958,,,,,
MDV,1959,,,,,
MDV,1960,,,,,
MDV,1961,,,,,
MDV,1962,,,,,
MDV,1963,,,,,
MDV,1964,,,,,
MDV,1965,,,,,
MDV,1966,,,,,
MDV,1967,,,,,
MDV,1968,,,,,
MDV,1969,,,,,
MDV,1970,,,,,
MDV,1971,,,,,
MDV,1972,,,,,
MDV,1973,,,,,
MDV,1974,,,,,
MDV,1975,,,1,,
MDV,1976,,,,,
MDV,1977,,,,,
MDV,1978,,,,,
MDV,1979,,,,,
MDV,1980,,,,,
MDV,1981,,,,,
MDV,1982,,,,,
MDV,1983,,,,,
MDV,1984,,,,,
MDV,1985,,,,,
MDV,1986,,,,,
MDV,1987,,,,,
MDV,1988,,,,,
MDV,1989,,,,,
MDV,1990,,,,,
MDV,1991,,,,,
MDV,1992,,,,,
MDV,1993,,,,,
MDV,1994,,,,,
MDV,1995,,,,,
MDV,1996,,,,,
MDV,1997,,,,,
MDV,1998,,,,,
MDV,1999,,,,,
MDV,2000,,,,,
MDV,2001,,,,,
MDV,2002,,,,,
MDV,2003,,,,,
MDV,2004,,,,,
MDV,2005,,,,,
MDV,2006,,,,,
MDV,2007,,,,,
MDV,2008,,,,,
MDV,2009,,,,,
MDV,2010,,,,,
MDV,2011,,,,,
MDV,2012,,,,,
MDV,2013,,,,,
MDV,2014,,,,,
MDV,2015,,,,,
MDV,2016,,,,,
MDV,2017,,,,,
MDV,2018,,,,,
MDV,2019,,,,,
MEX,1950,,,,,
MEX,1951,,,,,
MEX,1952,,,,,
MEX,1953,,,,,
MEX,1954,,,1,,
MEX,1955,,,,,
MEX,1956,,,,,
MEX,1957,,,,,
MEX,1958,,,,,
MEX,1959,,,,,
MEX,1960,,,,,
MEX,1961,,,,,
MEX,1962,,,,,
MEX,1963,,,,,
MEX,1964,,,,,
MEX,1965,,,,,
MEX,1966,,,,,
MEX,1967,,,,,
MEX,1968,,,,,
MEX,1969,,,,,
MEX,1970,,,,,
MEX,1971,,,,,
MEX,1972,,,,,
MEX,1973,,,,,
MEX,1974,,,,,
MEX,1975,,,,,
MEX,1976,,,1,,
MEX,1977,,,1,,
MEX,1978,,,,,
MEX,1979,,,,,
MEX,1980,,,,,
MEX,1981,1,,,,1
MEX,1982,1,1,1,,1
MEX,1983,1,1,,,
MEX,1984,1,1,,,
MEX,1985,1,1,1,,
MEX,1986,,1,1,,
MEX,1987,,1,,,
MEX,1988,,1,,,
MEX,1989,,1,,,
MEX,1990,,1,,,
MEX,1991,,,,,
MEX,1992,,,,,
MEX,1993,,,,,
MEX,1994,1,,1,1,
MEX,1995,1,,1,1,
MEX,1996,1,,,,
MEX,1997,,,,,
MEX,1998,,,,,
MEX,1999,,,,,
MEX,2000,,,,,
MEX,2001,,,,,
MEX,2002,,,,,
MEX,2003,,,,,
MEX,2004,,,,,
MEX,2005,,,,,
MEX,2006,,,,,
MEX,2007,,,,,
MEX,2008,,,,,
MEX,2009,,,,,
MEX,2010,,,,,
MEX,2011,,,,,
MEX,2012,,,,,
MEX,2013,,,,,
MEX,2014,,,,,
MEX,2015,,,,,
MEX,2016,,,,,
MEX,2017,,,,,
MEX,2018,,,,,
MEX,2019,,,,,
MKD,1950,,,,,
MKD,1951,,,,,
MKD,1952,,,,,
MKD,1953,,,,,
MKD,1954,,,,,
MKD,1955,,,,,
MKD,1956,,,,,
MKD,1957,,,,,
MKD,1958,,,,,
MKD,1959,,,,,
MKD,1960,,,,,
MKD,1961,,,,,
MKD,1962,,,,,
MKD,1963,,,,,
MKD,1964,,,,,
MKD,1965,,,,,
MKD,1966,,,,,
MKD,1967,,,,,
MKD,1968,,,,,
MKD,1969,,,,,
MKD,1970,,,,,
MKD,1971,,,,,
MKD,1972,,,,,
MKD,1973,,,,,
MKD,1974,,,,,
MKD,1975,,,,,
MKD,1976,,,,,
MKD,1977,,,,,
MKD,1978,,,,,
MKD,1979,,,,,
MKD,1980,,,,,
MKD,1981,,,,,
MKD,1982,,,,,
MKD,1983,,,,,
MKD,1984,,,,,
MKD,1985,,,,,
MKD,1986,,,,,
MKD,1987,,,,,
MKD,1988,,,,,
MKD,1989,,,,,
MKD,1990,,,,,
MKD,1991,,,,,
MKD,1992,,1,,,
MKD,1993,1,1,,,
MKD,1994,1,1,,,
MKD,1995,1,1,,,
MKD,1996,,1,,,
MKD,1997,,1,1,,
MKD,1998,,,,,
MKD,1999,,,,,
MKD,2000,,,,,
MKD,2001,,,,,
MKD,2002,,,,,
MKD,2003,,,,,
MKD,2004,,,,,
MKD,2005,,,,,
MKD,2006,,,,,
MKD,2007,,,,,
MKD,2008,,,,,
MKD,2009,,,,,
MKD,2010,,,,,
MKD,2011,,,,,
MKD,2012,,,,,
MKD,2013,,,,,
MKD,2014,,,,,
MKD,2015,,,,,
MKD,2016,,,,,
MKD,2017,,,,,
MKD,2018,,,,,
MKD,2019,,,,,
MLI,1950,,,,,
MLI,1951,,,,,
MLI,1952,,,,,
MLI,1953,,,,,
MLI,1954,,,,,
MLI,1955,,,,,
MLI,1956,,,,,
MLI,1957,,,,,
MLI,1958,,,,,
MLI,1959,,,,,
MLI,1960,,,,,
MLI,1961,,,,,
MLI,1962,,,,,
MLI,1963,,,,,
MLI,1964,,1,,,
MLI,1965,,,,,
MLI,1966,,,,,
MLI,1967,,,,,
MLI,1968,,,,,
MLI,1969,,,,,
MLI,1970,,1,,,
MLI,1971,,1,,,
MLI,1972,,1,,,
MLI,1973,,1,,,
MLI,1974,,1,,,
MLI,1975,,1,,,
MLI,1976,,1,,,
MLI,1977,,1,,,
MLI,1978,,1,,,
MLI,1979,,1,,,
MLI,1980,,1,,,
MLI,1981,,,,,
MLI,1982,,,,,
MLI,1983,,1,,,
MLI,1984,,1,,,
MLI,1985,,1,,,
MLI,1986,,1,,,
MLI,1987,1,1,,,
MLI,1988,1,1,,,
MLI,1989,1,1,,,
MLI,1990,1,1,,,
MLI,1991,1,1,,,
MLI,1992,,1,,,
MLI,1993,,1,,,
MLI,1994,,1,1,,
MLI,1995,,1,,,
MLI,1996,,1,,,
MLI,1997,,1,,,
MLI,1998,,1,,,
MLI,1999,,1,,,
MLI,2000,,1,,,
MLI,2001,,1,,,
MLI,2002,,1,,,
MLI,2003,,1,,,
MLI,2004,,1,,,
MLI,2005,,1,,,
MLI,2006,,1,,,
MLI,2007,,,,,
MLI,2008,,,,,
MLI,2009,,,,,
MLI,2010,,,,,
MLI,2011,,,,,
MLI,2012,,,,,
MLI,2013,,,,,
MLI,2014,,,,,
MLI,2015,,1,,,
MLI,2016,,1,,,
MLI,2017,,1,,,
MLI,2018,,,,,
MLI,2019,,,,,
MMR,1950,,,,,
MMR,1951,,,,,
MMR,1952,,,,,
MMR,1953,,,,,
MMR,1954,,,,,
MMR,1955,,,,,
MMR,1956,,,,,
MMR,1957,,,,,
MMR,1958,,,,,
MMR,1959,,,,,
MMR,1960,,,,,
MMR,1961,,,,,
MMR,1962,,,,,
MMR,1963,,,,,
MMR,1964,,,,,
MMR,1965,,,,,
MMR,1966,,,,,
MMR,1967,,,,,
MMR,1968,,,,,
MMR,1969,,,,,
MMR,1970,,,,,
MMR,1971,,,,,
MMR,1972,,,,,
MMR,1973,,,,,
MMR,1974,,,,,
MMR,1975,,,1,,
MMR,1976,,,,,
MMR,1977,,,,,
MMR,1978,,,,,
MMR,1979,,,,,
MMR,1980,,,,,
MMR,1981,,,,,
MMR,1982,,,,,
MMR,1983,,,,,
MMR,1984,,,,,
MMR,1985,,,,,
MMR,1986,,,,,
MMR,1987,,,,,
MMR,1988,,,,,
MMR,1989,,,,,
MMR,1990,,,,,
MMR,1991,,,,,
MMR,1992,,,,,
MMR,1993,,,,,
MMR,1994,,,,,
MMR,1995,,,,,
MMR,1996,,,,,
MMR,1997,,,,,
MMR,1998,,,,,
MMR,1999,,,,,
MMR,2000,,1,,,
MMR,2001,,1,,,
MMR,2002,,1,,,
MMR,2003,,1,,,
MMR,2004,,1,,,
MMR,2005,,1,,,
MMR,2006,,1,,,
MMR,2007,,1,,,
MMR,2008,,1,,,
MMR,2009,,1,,,
MMR,2010,,1,,,
MMR,2011,,1,,,
MMR,2012,,1,1,,
MMR,2013,,1,,,
MMR,2014,,1,,,
MMR,2015,,1,,,
MMR,2016,,1,,,
MMR,2017,,1,,,
MMR,2018,,1,,,
MMR,2019,,,,,
MNG,1950,,,,,
MNG,1951,,,,,
MNG,1952,,,,,
MNG,1953,,,,,
MNG,1954,,,,,
MNG,1955,,,,,
MNG,1956,,,,,
MNG,1957,,,,,
MNG,1958,,,,,
MNG,1959,,,,,
MNG,1960,,,,,
MNG,1961,,,,,
MNG,1962,,,,,
MNG,1963,,,,,
MNG,1964,,,,,
MNG,1965,,,,,
MNG,1966,,,,,
MNG,1967,,,,,
MNG,1968,,,,,
MNG,1969,,,,,
MNG,1970,,,,,
MNG,1971,,,,,
MNG,1972,,,,,
MNG,1973,,,,,
MNG,1974,,,,,
MNG,1975,,,,,
MNG,1976,,,,,
MNG,1977,,,,,
MNG,1978,,,,,
MNG,1979,,,,,
MNG,1980,,,,,
MNG,1981,,,,,
MNG,1982,,,,,
MNG,1983,,,,,
MNG,1984,,,,,
MNG,1985,,,,,
MNG,1986,,,,,
MNG,1987,,,,,
MNG,1988,,,,,
MNG,1989,,,,,
MNG,1990,,,,,
MNG,1991,,,,,
MNG,1992,,,,,
MNG,1993,,,1,,
MNG,1994,,,,,
MNG,1995,,,,,
MNG,1996,,,1,1,
MNG,1997,,1,1,1,
MNG,1998,,1,,,
MNG,1999,,1,,,
MNG,2000,,1,,,
MNG,2001,,1,,,
MNG,2002,,1,,,
MNG,2003,,1,,,
MNG,2004,,1,,,
MNG,2005,,,,,
MNG,2006,,,,,
MNG,2007,,,,,
MNG,2008,1,,,,
MNG,2009,1,,,,
MNG,2010,,,,,
MNG,2011,,,,,
MNG,2012,,,,,
MNG,2013,,,,,
MNG,2014,,,,,
MNG,2015,,,,,
MNG,2016,,,,,
MNG,2017,,,,,
MNG,2018,,,,,
MNG,2019,,,,,
MOZ,1950,,,,,
MOZ,1951,,,,,
MOZ,1952,,,,,
MOZ,1953,,,,,
MOZ,1954,,,,,
MOZ,1955,,,,,
MOZ,1956,,,,,
MOZ,1957,,,,,
MOZ,1958,,,,,
MOZ,1959,,,,,
MOZ,1960,,,,,
MOZ,1961,,,,,
MOZ,1962,,,,,
MOZ,1963,,,,,
MOZ,1964,,,,,
MOZ,1965,,,,,
MOZ,1966,,,,,
MOZ,1967,,,,,
MOZ,1968,,,,,
MOZ,1969,,,,,
MOZ,1970,,,,,
MOZ,1971,,,,,
MOZ,1972,,,,,
MOZ,1973,,,,,
MOZ,1974,,,,,
MOZ,1975,,,,,
MOZ,1976,,,,,
MOZ,1977,,,,,
MOZ,1978,,,,,
MOZ,1979,,,,,
MOZ,1980,,1,,,
MOZ,1981,,,,,
MOZ,1982,,,,,
MOZ,1983,,,,,
MOZ,1984,,1,,,
MOZ,1985,,1,,,
MOZ,1986,,1,,,
MOZ,1987,1,1,1,1,
MOZ,1988,1,1,,,
MOZ,1989,1,1,,,
MOZ,1990,1,1,,,
MOZ,1991,1,1,1,,
MOZ,1992,,1,1,,
MOZ,1993,,1,1,,
MOZ,1994,,1,,,
MOZ,1995,,1,1,,
MOZ,1996,,1,,,
MOZ,1997,,1,,,
MOZ,1998,,1,,,
MOZ,1999,,1,,,
MOZ,2000,,1,,,
MOZ,2001,,1,1,,
MOZ,2002,,1,,,
MOZ,2003,,1,,,
MOZ,2004,,1,,,
MOZ,2005,,1,,,
MOZ,2006,,1,,,
MOZ,2007,,1,,,
MOZ,2008,,1,,,
MOZ,2009,,1,,,
MOZ,2010,,1,,,
MOZ,2011,,1,,,
MOZ,2012,,1,,,
MOZ,2013,,1,,,
MOZ,2014,,1,,,
MOZ,2015,,1,1,,
MOZ,2016,,1,1,,
MOZ,2017,,1,,,
MOZ,2018,,1,,,
MOZ,2019,,,,,
MRT,1950,,,,,
MRT,1951,,,,,
MRT,1952,,,,,
MRT,1953,,,,,
MRT,1954,,,,,
MRT,1955,,,,,
MRT,1956,,,,,
MRT,1957,,,,,
MRT,1958,,,,,
MRT,1959,,,,,
MRT,1960,,,,,
MRT,1961,,,,,
MRT,1962,,,,,
MRT,1963,,,,,
MRT,1964,,,,,
MRT,1965,,,,,
MRT,1966,,,,,
MRT,1967,,,,,
MRT,1968,,,,,
MRT,1969,,,,,
MRT,1970,,,,,
MRT,1971,,,,,
MRT,1972,,,,,
MRT,1973,,,,,
MRT,1974,,,,,
MRT,1975,,,,,
MRT,1976,,,,,
MRT,1977,,,,,
MRT,1978,,1,,,
MRT,1979,,1,,,
MRT,1980,,1,,,
MRT,1981,,1,,,
MRT,1982,,1,,,
MRT,1983,,1,,,
MRT,1984,1,1,,,
MRT,1985,,1,,,
MRT,1986,,1,,,
MRT,1987,,1,,,
MRT,1988,,1,,,
MRT,1989,,1,,,
MRT,1990,,1,,,
MRT,1991,,1,,,
MRT,1992,,1,1,,
MRT,1993,,1,1,,
MRT,1994,,1,,,
MRT,1995,,1,,,
MRT,1996,,1,,,
MRT,1997,,1,,,
MRT,1998,,1,,,
MRT,1999,,1,,,
MRT,2000,,1,,,
MRT,2001,,1,,,
MRT,2002,,1,,,
MRT,2003,,1,,,
MRT,2004,,1,,,
MRT,2005,,1,,,
MRT,2006,,1,,,
MRT,2007,,1,,,
MRT,2008,,1,,,
MRT,2009,,1,,,
MRT,2010,,1,,,
MRT,2011,,1,,,
MRT,2012,,1,,,
MRT,2013,,1,,,
MRT,2014,,1,,,
MRT,2015,,1,,,
MRT,2016,,1,,,
MRT,2017,,1,,,
MRT,2018,,1,,,
MRT,2019,,1,,,
MUS,1950,,,,,
MUS,1951,,,,,
MUS,1952,,,,,
MUS,1953,,,,,
MUS,1954,,,,,
MUS,1955,,,,,
MUS,1956,,,,,
MUS,1957,,,,,
MUS,1958,,,,,
MUS,1959,,,,,
MUS,1960,,,,,
MUS,1961,,,,,
MUS,1962,,,,,
MUS,1963,,,,,
MUS,1964,,,,,
MUS,1965,,,,,
MUS,1966,,,,,
MUS,1967,,,,,
MUS,1968,,,,,
MUS,1969,,,,,
MUS,1970,,,,,
MUS,1971,,,,,
MUS,1972,,,,,
MUS,1973,,,,,
MUS,1974,,,,,
MUS,1975,,,,,
MUS,1976,,,,,
MUS,1977,,,,,
MUS,1978,,,,,
MUS,1979,,,,,
MUS,1980,,,,,
MUS,1981,,,1,,
MUS,1982,,,,,
MUS,1983,,,,,
MUS,1984,,,,,
MUS,1985,,,,,
MUS,1986,,,,,
MUS,1987,,,,,
MUS,1988,,,,,
MUS,1989,,,,,
MUS,1990,,,,,
MUS,1991,,,,,
MUS,1992,,,,,
MUS,1993,,,,,
MUS,1994,,,,,
MUS,1995,,,,,
MUS,1996,,,,,
MUS,1997,,,,,
MUS,1998,,,,,
MUS,1999,,,,,
MUS,2000,,,,,
MUS,2001,,,,,
MUS,2002,,,,,
MUS,2003,,,,,
MUS,2004,,,,,
MUS,2005,,,,,
MUS,2006,,,,,
MUS,2007,,,,,
MUS,2008,,,,,
MUS,2009,,,,,
MUS,2010,,,,,
MUS,2011,,,,,
MUS,2012,,,,,
MUS,2013,,,,,
MUS,2014,,,,,
MUS,2015,,,,,
MUS,2016,,,,,
MUS,2017,,,,,
MUS,2018,,,,,
MUS,2019,,,,,
MWI,1950,,,,,
MWI,1951,,,,,
MWI,1952,,,,,
MWI,1953,,,,,
MWI,1954,,,,,
MWI,1955,,,,,
MWI,1956,,,,,
MWI,1957,,,,,
MWI,1958,,,,,
MWI,1959,,,,,
MWI,1960,,,,,
MWI,1961,,,,,
MWI,1962,,,,,
MWI,1963,,,,,
MWI,1964,,,,,
MWI,1965,,,,,
MWI,1966,,,,,
MWI,1967,,,,,
MWI,1968,,,,,
MWI,1969,,,,,
MWI,1970,,,,,
MWI,1971,,,,,
MWI,1972,,,,,
MWI,1973,,,,,
MWI,1974,,,,,
MWI,1975,,,,,
MWI,1976,,,,,
MWI,1977,,,,,
MWI,1978,,,,,
MWI,1979,,,,,
MWI,1980,,,,,
MWI,1981,,,,,
MWI,1982,,1,,,
MWI,1983,,1,,,
MWI,1984,,,,,
MWI,1985,,,,,
MWI,1986,,,,,
MWI,1987,,1,,,
MWI,1988,,1,,,
MWI,1989,,1,,,
MWI,1990,,1,,,
MWI,1991,,,,,
MWI,1992,,,1,,
MWI,1993,,,,,
MWI,1994,,,1,,
MWI,1995,,,,,
MWI,1996,,,,,
MWI,1997,,,1,1,
MWI,1998,,1,1,1,
MWI,1999,,1,,,
MWI,2000,,1,1,,
MWI,2001,,,,,
MWI,2002,,,,,
MWI,2003,,,,,
MWI,2004,,,,,
MWI,2005,,,,,
MWI,2006,,,,,
MWI,2007,,,,,
MWI,2008,,,,,
MWI,2009,,,,,
MWI,2010,,,,,
MWI,2011,,,,,
MWI,2012,,,1,,
MWI,2013,,,,,
MWI,2014,,,,,
MWI,2015,,,1,,
MWI,2016,,,1,,
MWI,2017,,,,,
MWI,2018,,,,,
MWI,2019,,,,,
MYS,1950,,,,,
MYS,1951,,,,,
MYS,1952,,,,,
MYS,1953,,,,,
MYS,1954,,,,,
MYS,1955,,,,,
MYS,1956,,,,,
MYS,1957,,,,,
MYS,1958,,,,,
MYS,1959,,,,,
MYS,1960,,,,,
MYS,1961,,,,,
MYS,1962,,,,,
MYS,1963,,,,,
MYS,1964,,,,,
MYS,1965,,,,,
MYS,1966,,,,,
MYS,1967,,,,,
MYS,1968,,,,,
MYS,1969,,,,,
MYS,1970,,,,,
MYS,1971,,,,,
MYS,1972,,,,,
MYS,1973,,,,,
MYS,1974,,,,,
MYS,1975,,,,,
MYS,1976,,,,,
MYS,1977,,,,,
MYS,1978,,,,,
MYS,1979,,,,,
MYS,1980,,,,,
MYS,1981,,,,,
MYS,1982,,,,,
MYS,1983,,,,,
MYS,1984,,,,,
MYS,1985,,,,,
MYS,1986,,,,,
MYS,1987,,,,,
MYS,1988,,,,,
MYS,1989,,,,,
MYS,1990,,,,,
MYS,1991,,,,,
MYS,1992,,,,,
MYS,1993,,,,,
MYS,1994,,,,,
MYS,1995,,,,,
MYS,1996,,,,,
MYS,1997,1,,1,1,
MYS,1998,1,,1,1,
MYS,1999,1,,,,
MYS,2000,,,,,
MYS,2001,,,,,
MYS,2002,,,,,
MYS,2003,,,,,
MYS,2004,,,,,
MYS,2005,,,,,
MYS,2006,,,,,
MYS,2007,,,,,
MYS,2008,,,,,
MYS,2009,,,,,
MYS,2010,,,,,
MYS,2011,,,,,
MYS,2012,,,,,
MYS,2013,,,,,
MYS,2014,,,,,
MYS,2015,,,,,
MYS,2016,,,,,
MYS,2017,,,,,
MYS,2018,,,,,
MYS,2019,,,,,
NAM,1950,,,,,
NAM,1951,,,,,
NAM,1952,,,,,
NAM,1953,,,,,
NAM,1954,,,,,
NAM,1955,,,,,
NAM,1956,,,,,
NAM,1957,,,,,
NAM,1958,,,,,
NAM,1959,,,,,
NAM,1960,,,,,
NAM,1961,,,,,
NAM,1962,,,,,
NAM,1963,,,,,
NAM,1964,,,,,
NAM,1965,,,,,
NAM,1966,,,,,
NAM,1967,,,,,
NAM,1968,,,,,
NAM,1969,,,,,
NAM,1970,,,,,
NAM,1971,,,,,
NAM,1972,,,,,
NAM,1973,,,,,
NAM,1974,,,,,
NAM,1975,,,,,
NAM,1976,,,,,
NAM,1977,,,,,
NAM,1978,,,,,
NAM,1979,,,,,
NAM,1980,,,,,
NAM,1981,,,,,
NAM,1982,,,,,
NAM,1983,,,,,
NAM,1984,,,1,,
NAM,1985,,,1,,
NAM,1986,,,,,
NAM,1987,,,,,
NAM,1988,,,,,
NAM,1989,,,,,
NAM,1990,,,,,
NAM,1991,,,,,
NAM,1992,,,,,
NAM,1993,,,,,
NAM,1994,,,,,
NAM,1995,,,,,
NAM,1996,,,,,
NAM,1997,,,,,
NAM,1998,,,,,
NAM,1999,,,,,
NAM,2000,,,,,
NAM,2001,,,1,,
NAM,2002,,,,,
NAM,2003,,,,,
NAM,2004,,,,,
NAM,2005,,,,,
NAM,2006,,,,,
NAM,2007,,,,,
NAM,2008,,,1,,
NAM,2009,,,,,
NAM,2010,,,,,
NAM,2011,,,,,
NAM,2012,,,,,
NAM,2013,,,,,
NAM,2014,,,,,
NAM,2015,,,1,,
NAM,2016,,,,,
NAM,2017,,,,,
NAM,2018,,,,,
NAM,2019,,,,,
NCL,1950,,,,,
NCL,1951,,,,,
NCL,1952,,,,,
NCL,1953,,,,,
NCL,1954,,,,,
NCL,1955,,,,,
NCL,1956,,,,,
NCL,1957,,,,,
NCL,1958,,,1,,
NCL,1959,,,1,,
NCL,1960,,,1,,
NCL,1961,,,,,
NCL,1962,,,,,
NCL,1963,,,,,
NCL,1964,,,,,
NCL,1965,,,,,
NCL,1966,,,,,
NCL,1967,,,,,
NCL,1968,,,,,
NCL,1969,,,,,
NCL,1970,,,,,
NCL,1971,,,,,
NCL,1972,,,,,
NCL,1973,,,,,
NCL,1974,,,,,
NCL,1975,,,,,
NCL,1976,,,,,
NCL,1977,,,,,
NCL,1978,,,,,
NCL,1979,,,,,
NCL,1980,,,,,
NCL,1981,,,,,
NCL,1982,,,,,
NCL,1983,,,,,
NCL,1984,,,,,
NCL,1985,,,,,
NCL,1986,,,,,
NCL,1987,,,,,
NCL,1988,,,,,
NCL,1989,,,,,
NCL,1990,,,,,
NCL,1991,,,,,
NCL,1992,,,,,
NCL,1993,,,,,
NCL,1994,,,,,
NCL,1995,,,,,
NCL,1996,,,,,
NCL,1997,,,,,
NCL,1998,,,,,
NCL,1999,,,,,
NCL,2000,,,,,
NCL,2001,,,,,
NCL,2002,,,,,
NCL,2003,,,,,
NCL,2004,,,,,
NCL,2005,,,,,
NCL,2006,,,,,
NCL,2007,,,,,
NCL,2008,,,,,
NCL,2009,,,,,
NCL,2010,,,,,
NCL,2011,,,,,
NCL,2012,,,,,
NCL,2013,,,,,
NCL,2014,,,,,
NCL,2015,,,,,
NCL,2016,,,,,
NCL,2017,,,,,
NCL,2018,,,,,
NCL,2019,,,,,
NER,1950,,,,,
NER,1951,,,,,
NER,1952,,,,,
NER,1953,,,,,
NER,1954,,,,,
NER,1955,,,,,
NER,1956,,,,,
NER,1957,,,,,
NER,1958,,,,,
NER,1959,,,,,
NER,1960,,,,,
NER,1961,,,,,
NER,1962,,,,,
NER,1963,,,,,
NER,1964,,,,,
NER,1965,,,,,
NER,1966,,,,,
NER,1967,,,,,
NER,1968,,,,,
NER,1969,,,,,
NER,1970,,,,,
NER,1971,,,,,
NER,1972,,,,,
NER,1973,,,,,
NER,1974,,,,,
NER,1975,,,,,
NER,1976,,,,,
NER,1977,,,,,
NER,1978,,,,,
NER,1979,,,,,
NER,1980,,,,,
NER,1981,,,,,
NER,1982,,,,,
NER,1983,1,1,,1,
NER,1984,1,1,,1,
NER,1985,1,1,,1,
NER,1986,,1,,,
NER,1987,,1,,,
NER,1988,,1,,,
NER,1989,,1,,,
NER,1990,,1,,,
NER,1991,,1,,,
NER,1992,,1,,,
NER,1993,,1,,,
NER,1994,,1,1,,
NER,1995,,1,,,
NER,1996,,1,,,
NER,1997,,1,,,
NER,1998,,1,,,
NER,1999,,1,,,
NER,2000,,1,,,
NER,2001,,1,,,
NER,2002,,1,,,
NER,2003,,1,,,
NER,2004,,1,,,
NER,2005,,1,,,
NER,2006,,1,,,
NER,2007,,1,,,
NER,2008,,1,,,
NER,2009,,1,,,
NER,2010,,1,,,
NER,2011,,1,,,
NER,2012,,1,,,
NER,2013,,1,,,
NER,2014,,1,,,
NER,2015,,,,,
NER,2016,,1,,,
NER,2017,,1,,,
NER,2018,,1,,,
NER,2019,,,,,
NGA,1950,,,,,
NGA,1951,,,,,
NGA,1952,,,,,
NGA,1953,,,,,
NGA,1954,,,,,
NGA,1955,,,,,
NGA,1956,,,,,
NGA,1957,,,,,
NGA,1958,,,,,
NGA,1959,,,,,
NGA,1960,,,,,
NGA,1961,,,,,
NGA,1962,,,,,
NGA,1963,,,,,
NGA,1964,,,,,
NGA,1965,,,,,
NGA,1966,,,,,
NGA,1967,,,,,
NGA,1968,,,,,
NGA,1969,,,,,
NGA,1970,,,,,
NGA,1971,,,,,
NGA,1972,,,,,
NGA,1973,,,,,
NGA,1974,,,,,
NGA,1975,,,,,
NGA,1976,,,,,
NGA,1977,,,,,
NGA,1978,,,,,
NGA,1979,,,,,
NGA,1980,,,,,
NGA,1981,,,,,
NGA,1982,,1,,,
